	id	similarityStruct.MACCS.Dice	similarityStruct.Morgan.Dice	similarityStruct.MorganPure.Dice	similarityStruct.RDK.Dice	similarityStruct.AtomPair.Dice	similarityStruct.Torsion.Dice	similarityStruct.MACCS.Tanimoto	similarityStruct.RDKDice.Tanimoto	Source.MineID	Source.PubChemCID	Source.DrugBankID
1712	DB16255	0.6286	0.5989	0.4407	0.5505	0.4423	0.4	0.4583	0.3798	20	44561595	
1713	DB00148	0.6786	0.5	0.4091	0.3006	0.2623	0.125	0.5135	0.1769	21	4091	DB00331
1714	DB00331	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21	4091	DB00331
1715	DB00594	0.4762	0.1967	0.3279	0.099	0.1856	0.125	0.3125	0.0521	21	4091	DB00331
1716	DB00914	0.5882	0.4375	0.375	0.3548	0.2444	0.2308	0.4167	0.2157	21	4091	DB00331
1717	DB01018	0.4643	0.2258	0.3226	0.1045	0.2	0.1333	0.3023	0.0551	21	4091	DB00331
1718	DB01131	0.6939	0.3529	0.2941	0.2528	0.1373	0.1333	0.5312	0.1447	21	4091	DB00331
1719	DB02459	0.5532	0.2456	0.2807	0.0782	0.2338	0.1538	0.3824	0.0407	21	4091	DB00331
1720	DB06468	0.507	0.2254	0.338	0.0909	0.1832	0.1026	0.3396	0.0476	21	4091	DB00331
1721	DB06900	0.5417	0.3273	0.2545	0.093	0.2609	0.1667	0.3714	0.0488	21	4091	DB00331
1722	DB07262	0.5882	0.4	0.3429	0.1622	0.1849	0.1818	0.4167	0.0882	21	4091	DB00331
1723	DB08479	0.6429	0.4118	0.4118	0.1818	0.3023	0.1875	0.4737	0.1	21	4091	DB00331
1724	DB08838	0.5417	0.5217	0.3043	0.2857	0.2143	0.0	0.3714	0.1667	21	4091	DB00331
1725	DB09333	0.4918	0.2222	0.1667	0.0877	0.0781	0.0	0.3261	0.0458	21	4091	DB00331
1726	DB11815	0.5263	0.3571	0.25	0.2162	0.125	0.0	0.3571	0.1212	21	4091	DB00331
1727	DB12314	0.6667	0.3429	0.2857	0.2133	0.1157	0.1212	0.5	0.1194	21	4091	DB00331
1728	DB12364	0.5	0.1802	0.1982	0.0774	0.0816	0.0597	0.3333	0.0403	21	4091	DB00331
1729	DB12861	0.4789	0.2133	0.32	0.0931	0.1618	0.0909	0.3148	0.0488	21	4091	DB00331
1730	DB13071	0.5429	0.4615	0.3077	0.2571	0.1975	0.1053	0.3725	0.1475	21	4091	DB00331
1731	DB13100	0.7895	0.6154	0.6154	0.6383	0.5946	0.5	0.6522	0.4688	21	4091	DB00331
1732	DB13191	0.5507	0.3333	0.3333	0.1859	0.2222	0.1905	0.38	0.1025	21	4091	DB00331
1733	DB13597	0.5846	0.6909	0.4364	0.502	0.5	0.3333	0.413	0.3351	21	4091	DB00331
1734	DB13607	0.5294	0.3036	0.1429	0.2909	0.1272	0.0968	0.36	0.1702	21	4091	DB00331
1735	DB00136	0.8539	0.6267	0.4267	0.5755	0.5567	0.35	0.7451	0.404	22	5318517	DB05767
1736	DB00146	0.814	0.6081	0.3784	0.5556	0.5426	0.359	0.6863	0.3846	22	5318517	DB05767
1737	DB00153	0.7561	0.5811	0.3378	0.5516	0.5222	0.3529	0.6078	0.3809	22	5318517	DB05767
1738	DB00169	0.7711	0.589	0.3699	0.5497	0.5534	0.3621	0.6275	0.379	22	5318517	DB05767
1739	DB00223	0.8454	0.5793	0.331	0.5431	0.481	0.0816	0.7321	0.3728	22	5318517	DB05767
1740	DB00253	0.7765	0.6176	0.3824	0.6247	0.4939	0.2188	0.6346	0.4543	22	5318517	DB05767
1741	DB00288	0.8515	0.5357	0.3214	0.5298	0.4776	0.0958	0.7414	0.3603	22	5318517	DB05767
1742	DB00294	0.7765	0.5926	0.3852	0.6324	0.4659	0.127	0.6346	0.4624	22	5318517	DB05767
1743	DB00304	0.747	0.5865	0.3459	0.6108	0.4233	0.1452	0.5962	0.4396	22	5318517	DB05767
1744	DB00324	0.7957	0.5857	0.3429	0.558	0.4709	0.1135	0.6607	0.387	22	5318517	DB05767
1745	DB00351	0.7674	0.5694	0.3194	0.5958	0.4558	0.1471	0.6226	0.4243	22	5318517	DB05767
1746	DB00367	0.7619	0.5714	0.3308	0.6154	0.4364	0.1463	0.6154	0.4444	22	5318517	DB05767
1747	DB00378	0.7	0.5909	0.3788	0.5121	0.4908	0.2951	0.5385	0.3441	22	5318517	DB05767
1748	DB00394	0.8163	0.5455	0.303	0.5511	0.4612	0.1026	0.6897	0.3803	22	5318517	DB05767
1749	DB00396	0.7	0.6061	0.3788	0.5291	0.4821	0.3115	0.5385	0.3597	22	5318517	DB05767
1750	DB00421	0.764	0.5369	0.3356	0.5563	0.4372	0.1429	0.6182	0.3854	22	5318517	DB05767
1751	DB00443	0.8687	0.6294	0.3776	0.5536	0.5075	0.0972	0.7679	0.3828	22	5318517	DB05767
1752	DB00547	0.8333	0.6241	0.383	0.5624	0.5013	0.1752	0.7143	0.3913	22	5318517	DB05767
1753	DB00588	0.7423	0.5031	0.2767	0.5254	0.4056	0.0774	0.5902	0.3563	22	5318517	DB05767
1754	DB00591	0.8515	0.5325	0.3117	0.5187	0.4565	0.0759	0.7414	0.3502	22	5318517	DB05767
1755	DB00596	0.7872	0.5379	0.3034	0.5355	0.4429	0.0816	0.6491	0.3656	22	5318517	DB05767
1756	DB00603	0.7674	0.5556	0.3194	0.5984	0.4488	0.1618	0.6226	0.427	22	5318517	DB05767
1757	DB00620	0.8687	0.6434	0.3916	0.5545	0.5165	0.0972	0.7679	0.3836	22	5318517	DB05767
1758	DB00621	0.8276	0.6357	0.3876	0.5047	0.5163	0.2951	0.7059	0.3375	22	5318517	DB05767
1759	DB00624	0.7952	0.6614	0.4409	0.6463	0.5541	0.339	0.66	0.4774	22	5318517	DB05767
1760	DB00635	0.9149	0.6187	0.3885	0.5825	0.5385	0.1053	0.8431	0.4109	22	5318517	DB05767
1761	DB00663	0.8454	0.5793	0.331	0.5431	0.481	0.0816	0.7321	0.3728	22	5318517	DB05767
1762	DB00687	0.8776	0.6667	0.4113	0.5596	0.4973	0.1429	0.7818	0.3885	22	5318517	DB05767
1763	DB00700	0.7391	0.5263	0.3158	0.5962	0.4533	0.0774	0.5862	0.4247	22	5318517	DB05767
1764	DB00717	0.7711	0.5846	0.3385	0.6154	0.4634	0.1667	0.6275	0.4444	22	5318517	DB05767
1765	DB00728	0.75	0.5114	0.3068	0.4456	0.4586	0.2264	0.6	0.2866	22	5318517	DB05767
1766	DB00741	0.9149	0.6763	0.4173	0.6098	0.5303	0.1053	0.8431	0.4386	22	5318517	DB05767
1767	DB00764	0.8211	0.5874	0.3497	0.5495	0.468	0.0972	0.6964	0.3789	22	5318517	DB05767
1768	DB00769	0.819	0.5963	0.3478	0.5932	0.4816	0.1111	0.6935	0.4217	22	5318517	DB05767
1769	DB00783	0.716	0.464	0.4	0.4315	0.5724	0.3363	0.5577	0.2751	22	5318517	DB05767
1770	DB00823	0.7442	0.5479	0.274	0.6135	0.4303	0.155	0.5926	0.4425	22	5318517	DB05767
1771	DB00834	0.6735	0.5063	0.2911	0.5063	0.4483	0.0986	0.5077	0.3389	22	5318517	DB05767
1772	DB00838	0.8	0.5734	0.3357	0.528	0.4608	0.1571	0.6667	0.3587	22	5318517	DB05767
1773	DB00846	0.8738	0.5789	0.3553	0.5478	0.5	0.0662	0.7759	0.3772	22	5318517	DB05767
1774	DB00858	0.75	0.6357	0.4031	0.4668	0.5529	0.3967	0.6	0.3044	22	5318517	DB05767
1775	DB00860	0.9149	0.6619	0.4173	0.596	0.5237	0.0752	0.8431	0.4245	22	5318517	DB05767
1776	DB00873	0.8542	0.6338	0.3803	0.6033	0.5	0.0896	0.7455	0.4319	22	5318517	DB05767
1777	DB00894	0.747	0.5846	0.3692	0.6063	0.4516	0.1538	0.5962	0.4351	22	5318517	DB05767
1778	DB00910	0.814	0.6133	0.3467	0.5794	0.4853	0.3	0.6863	0.4079	22	5318517	DB05767
1779	DB00921	0.7037	0.4815	0.284	0.419	0.5306	0.152	0.5429	0.265	22	5318517	DB05767
1780	DB00947	0.6667	0.4286	0.2967	0.4164	0.4017	0.25	0.5	0.2629	22	5318517	DB05767
1781	DB00957	0.6869	0.5694	0.3056	0.5632	0.404	0.1385	0.5231	0.392	22	5318517	DB05767
1782	DB00959	0.9053	0.6241	0.3688	0.5984	0.5341	0.0735	0.8269	0.427	22	5318517	DB05767
1783	DB00977	0.7073	0.4308	0.3231	0.4258	0.4735	0.15	0.5472	0.2705	22	5318517	DB05767
1784	DB00984	0.7381	0.5032	0.3226	0.6092	0.445	0.2462	0.5849	0.4381	22	5318517	DB05767
1785	DB00990	0.725	0.6202	0.3876	0.5292	0.5206	0.1488	0.5686	0.3598	22	5318517	DB05767
1786	DB01013	0.7835	0.5584	0.3247	0.5459	0.4314	0.0927	0.6441	0.3755	22	5318517	DB05767
1787	DB01047	0.82	0.5062	0.2716	0.5219	0.4401	0.087	0.6949	0.3531	22	5318517	DB05767
1788	DB01070	0.7407	0.5676	0.3108	0.5784	0.4804	0.3193	0.5882	0.4069	22	5318517	DB05767
1789	DB01092	0.9412	0.5889	0.3556	0.6445	0.4676	0.2159	0.8889	0.4754	22	5318517	DB05767
1790	DB01108	0.8172	0.6519	0.4	0.5728	0.4928	0.2941	0.6909	0.4014	22	5318517	DB05767
1791	DB01130	0.8454	0.5488	0.3293	0.5721	0.4678	0.0822	0.7321	0.4006	22	5318517	DB05767
1792	DB01134	0.8	0.5867	0.3467	0.5843	0.4858	0.3308	0.6667	0.4128	22	5318517	DB05767
1793	DB01185	0.7778	0.6466	0.391	0.5783	0.4731	0.1515	0.6364	0.4067	22	5318517	DB05767
1794	DB01196	0.6667	0.5067	0.36	0.4363	0.5179	0.2992	0.5	0.279	22	5318517	DB05767
1795	DB01234	0.8687	0.6294	0.3776	0.5536	0.5075	0.0972	0.7679	0.3828	22	5318517	DB05767
1796	DB01256	0.7238	0.5269	0.3234	0.5067	0.4346	0.2857	0.5672	0.3393	22	5318517	DB05767
1797	DB01357	0.6905	0.4361	0.3158	0.4253	0.4826	0.1475	0.5273	0.2701	22	5318517	DB05767
1798	DB01380	0.8723	0.6122	0.3401	0.6021	0.5222	0.1618	0.7736	0.4307	22	5318517	DB05767
1799	DB01395	0.7674	0.5517	0.331	0.6125	0.4865	0.1184	0.6226	0.4415	22	5318517	DB05767
1800	DB01406	0.7216	0.518	0.3309	0.4682	0.37	0.1493	0.5645	0.3057	22	5318517	DB05767
1801	DB01420	0.7442	0.5942	0.3768	0.6419	0.4863	0.2581	0.5926	0.4726	22	5318517	DB05767
1802	DB01431	0.7805	0.5802	0.3359	0.6166	0.505	0.1849	0.64	0.4457	22	5318517	DB05767
1803	DB01434	0.6923	0.56	0.336	0.5379	0.4509	0.177	0.5294	0.3679	22	5318517	DB05767
1804	DB01436	0.8276	0.6081	0.4189	0.5702	0.5683	0.3529	0.7059	0.3988	22	5318517	DB05767
1805	DB01443	0.6923	0.576	0.336	0.5298	0.4412	0.1947	0.5294	0.3604	22	5318517	DB05767
1806	DB01450	0.7222	0.4605	0.2763	0.4193	0.4787	0.1887	0.5652	0.2652	22	5318517	DB05767
1807	DB01451	0.6842	0.5669	0.3622	0.4563	0.4846	0.2542	0.52	0.2956	22	5318517	DB05767
1808	DB01455	0.7805	0.656	0.368	0.6606	0.5185	0.354	0.64	0.4932	22	5318517	DB05767
1809	DB01456	0.7089	0.6142	0.3622	0.5314	0.4484	0.2034	0.549	0.3618	22	5318517	DB05767
1810	DB01469	0.7339	0.45	0.25	0.4304	0.4659	0.1595	0.5797	0.2742	22	5318517	DB05767
1811	DB01471	0.7857	0.5954	0.3664	0.6368	0.5	0.16	0.6471	0.4672	22	5318517	DB05767
1812	DB01474	0.7857	0.6512	0.3566	0.6405	0.5034	0.1967	0.6471	0.4712	22	5318517	DB05767
1813	DB01479	0.75	0.6202	0.3566	0.4565	0.4254	0.3115	0.6	0.2958	22	5318517	DB05767
1814	DB01480	0.6916	0.4774	0.2968	0.4284	0.5039	0.1358	0.5286	0.2726	22	5318517	DB05767
1815	DB01481	0.775	0.6299	0.4094	0.5734	0.5753	0.3559	0.6327	0.402	22	5318517	DB05767
1816	DB01485	0.8372	0.6667	0.4651	0.6483	0.5724	0.3279	0.72	0.4797	22	5318517	DB05767
1817	DB01493	0.7711	0.5938	0.3281	0.6181	0.5	0.1864	0.6275	0.4473	22	5318517	DB05767
1818	DB01497	0.7222	0.4474	0.2632	0.4288	0.4675	0.1635	0.5652	0.2729	22	5318517	DB05767
1819	DB01500	0.8235	0.6299	0.4252	0.6586	0.5614	0.3419	0.7	0.491	22	5318517	DB05767
1820	DB01503	0.775	0.6457	0.3937	0.5857	0.4982	0.3559	0.6327	0.4141	22	5318517	DB05767
1821	DB01513	0.75	0.6202	0.3566	0.4565	0.4254	0.3115	0.6	0.2958	22	5318517	DB05767
1822	DB01521	0.7586	0.6357	0.4496	0.6141	0.5508	0.3279	0.6111	0.4431	22	5318517	DB05767
1823	DB01524	0.7952	0.6929	0.4094	0.6592	0.5461	0.339	0.66	0.4917	22	5318517	DB05767
1824	DB01526	0.7952	0.6772	0.4252	0.6525	0.5423	0.339	0.66	0.4842	22	5318517	DB05767
1825	DB01530	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	22	5318517	DB05767
1826	DB01536	0.7089	0.5984	0.3622	0.5387	0.4413	0.1864	0.549	0.3687	22	5318517	DB05767
1827	DB01540	0.8372	0.6047	0.4031	0.6469	0.5292	0.1653	0.72	0.4781	22	5318517	DB05767
1828	DB01541	0.7952	0.6614	0.4409	0.634	0.5485	0.322	0.66	0.4642	22	5318517	DB05767
1829	DB01543	0.7711	0.625	0.3594	0.6525	0.5172	0.3103	0.6275	0.4842	22	5318517	DB05767
1830	DB01548	0.7037	0.4903	0.2968	0.4184	0.5241	0.1852	0.5429	0.2646	22	5318517	DB05767
1831	DB01554	0.7805	0.64	0.384	0.6545	0.5309	0.354	0.64	0.4864	22	5318517	DB05767
1832	DB01564	0.7857	0.5954	0.3664	0.6368	0.5	0.16	0.6471	0.4672	22	5318517	DB05767
1833	DB01569	0.8315	0.6471	0.4118	0.6365	0.5148	0.1077	0.7115	0.4668	22	5318517	DB05767
1834	DB01572	0.7654	0.5891	0.3411	0.5653	0.5128	0.2295	0.62	0.394	22	5318517	DB05767
1835	DB01586	0.8235	0.5793	0.3862	0.4582	0.5289	0.3231	0.7	0.2972	22	5318517	DB05767
1836	DB01708	0.7805	0.6614	0.3937	0.6056	0.5486	0.2203	0.64	0.4343	22	5318517	DB05767
1837	DB01780	0.8932	0.4975	0.2843	0.5709	0.4216	0.0982	0.807	0.3994	22	5318517	DB05767
1838	DB01873	0.7475	0.6038	0.3522	0.522	0.4641	0.1	0.5968	0.3532	22	5318517	DB05767
1839	DB01889	0.7273	0.624	0.352	0.5061	0.4462	0.3333	0.5714	0.3388	22	5318517	DB05767
1840	DB02123	0.7475	0.5641	0.359	0.4415	0.4363	0.3111	0.5968	0.2833	22	5318517	DB05767
1841	DB02187	0.7229	0.432	0.32	0.4455	0.531	0.2124	0.566	0.2865	22	5318517	DB05767
1842	DB02300	0.8506	0.6225	0.3974	0.5869	0.5707	0.336	0.74	0.4154	22	5318517	DB05767
1843	DB02329	0.8132	0.4831	0.3258	0.6504	0.4345	0.3195	0.6852	0.4819	22	5318517	DB05767
1844	DB02342	0.7442	0.4769	0.4	0.4314	0.6044	0.339	0.5926	0.2751	22	5318517	DB05767
1845	DB02426	0.7863	0.4541	0.2899	0.5388	0.4536	0.2983	0.6479	0.3688	22	5318517	DB05767
1846	DB02587	0.8261	0.6434	0.3916	0.5258	0.4485	0.1857	0.7037	0.3566	22	5318517	DB05767
1847	DB02640	0.766	0.4403	0.2516	0.5606	0.3516	0.1639	0.6207	0.3895	22	5318517	DB05767
1848	DB02659	0.8235	0.6122	0.3946	0.4859	0.5329	0.3134	0.7	0.3209	22	5318517	DB05767
1849	DB02691	0.7475	0.5949	0.3671	0.4645	0.4354	0.3022	0.5968	0.3025	22	5318517	DB05767
1850	DB02703	0.8352	0.6108	0.3593	0.6947	0.552	0.25	0.717	0.5322	22	5318517	DB05767
1851	DB02789	0.7711	0.6667	0.3636	0.6002	0.557	0.3279	0.6275	0.4288	22	5318517	DB05767
1852	DB02854	0.7595	0.6142	0.4094	0.4212	0.5612	0.339	0.6122	0.2668	22	5318517	DB05767
1853	DB02901	0.7595	0.6299	0.4252	0.4662	0.5527	0.3898	0.6122	0.304	22	5318517	DB05767
1854	DB02998	0.7952	0.5984	0.3622	0.5988	0.5176	0.1197	0.66	0.4273	22	5318517	DB05767
1855	DB03010	0.7451	0.5432	0.358	0.4581	0.5079	0.124	0.5938	0.2971	22	5318517	DB05767
1856	DB03451	0.8817	0.6289	0.4025	0.6065	0.5189	0.3307	0.7885	0.4352	22	5318517	DB05767
1857	DB03619	0.8235	0.5931	0.4	0.4871	0.5317	0.3359	0.7	0.322	22	5318517	DB05767
1858	DB03671	0.9362	0.7397	0.4384	0.7053	0.5908	0.3972	0.88	0.5448	22	5318517	DB05767
1859	DB03696	0.7619	0.5789	0.3816	0.6514	0.4919	0.3239	0.6154	0.4831	22	5318517	DB05767
1860	DB03860	0.6733	0.4545	0.3182	0.4354	0.4128	0.2628	0.5075	0.2783	22	5318517	DB05767
1861	DB03882	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	22	5318517	DB05767
1862	DB03926	0.7595	0.6457	0.3937	0.4613	0.4622	0.3898	0.6122	0.2998	22	5318517	DB05767
1863	DB04038	0.7317	0.5676	0.3378	0.6066	0.482	0.3053	0.5769	0.4353	22	5318517	DB05767
1864	DB04177	0.913	0.6944	0.4028	0.6893	0.5879	0.365	0.84	0.5258	22	5318517	DB05767
1865	DB04258	0.8409	0.5912	0.4025	0.5734	0.5048	0.3307	0.7255	0.402	22	5318517	DB05767
1866	DB04324	0.7609	0.5203	0.3415	0.5098	0.4313	0.1091	0.614	0.3421	22	5318517	DB05767
1867	DB04376	0.8043	0.5833	0.3056	0.5677	0.4837	0.0952	0.6727	0.3964	22	5318517	DB05767
1868	DB04540	0.747	0.5753	0.3425	0.6009	0.4939	0.2656	0.5962	0.4295	22	5318517	DB05767
1869	DB04573	0.7381	0.4409	0.4094	0.4456	0.5563	0.2241	0.5849	0.2867	22	5318517	DB05767
1870	DB04575	0.6829	0.4521	0.2877	0.4217	0.4862	0.1374	0.5185	0.2672	22	5318517	DB05767
1871	DB04630	0.8667	0.6286	0.3857	0.6143	0.5387	0.2	0.7647	0.4434	22	5318517	DB05767
1872	DB04652	0.8791	0.6715	0.4234	0.6201	0.5476	0.252	0.7843	0.4494	22	5318517	DB05767
1873	DB04704	0.7907	0.5946	0.3514	0.632	0.4855	0.3664	0.6538	0.462	22	5318517	DB05767
1874	DB04705	0.7907	0.5946	0.3514	0.5984	0.4754	0.2636	0.6538	0.4269	22	5318517	DB05767
1875	DB04706	0.7907	0.5811	0.3649	0.644	0.4925	0.2443	0.6538	0.475	22	5318517	DB05767
1876	DB04796	0.8182	0.6216	0.3649	0.5606	0.4734	0.3103	0.6923	0.3895	22	5318517	DB05767
1877	DB04839	0.7174	0.5442	0.3129	0.5447	0.4612	0.1644	0.5593	0.3743	22	5318517	DB05767
1878	DB04845	0.6909	0.5309	0.358	0.4108	0.4713	0.124	0.5278	0.2585	22	5318517	DB05767
1879	DB04891	0.8276	0.6569	0.438	0.6004	0.5276	0.3304	0.7059	0.429	22	5318517	DB05767
1880	DB05013	0.7826	0.5867	0.3067	0.6034	0.4878	0.1216	0.6429	0.432	22	5318517	DB05767
1881	DB05212	0.8	0.6567	0.3582	0.6184	0.4485	0.1719	0.6667	0.4476	22	5318517	DB05767
1882	DB05253	0.7184	0.4795	0.269	0.5152	0.4263	0.0921	0.5606	0.347	22	5318517	DB05767
1883	DB05263	0.8043	0.5087	0.3006	0.6208	0.4229	0.1401	0.6727	0.4501	22	5318517	DB05767
1884	DB05288	0.8723	0.6483	0.331	0.6173	0.5074	0.1353	0.7736	0.4464	22	5318517	DB05767
1885	DB05295	0.9167	0.622	0.3902	0.5906	0.5108	0.2946	0.8462	0.419	22	5318517	DB05767
1886	DB05340	0.7119	0.5202	0.3237	0.5352	0.4179	0.1154	0.5526	0.3654	22	5318517	DB05767
1887	DB05410	0.7679	0.5227	0.3295	0.5487	0.3919	0.1419	0.6232	0.3781	22	5318517	DB05767
1888	DB05423	0.8485	0.5	0.3125	0.4932	0.5106	0.1224	0.7368	0.3273	22	5318517	DB05767
1889	DB05442	0.8125	0.5806	0.3355	0.5714	0.4409	0.0839	0.6842	0.4	22	5318517	DB05767
1890	DB05450	0.8046	0.549	0.3137	0.4634	0.4465	0.2568	0.6731	0.3016	22	5318517	DB05767
1891	DB05767	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22	5318517	DB05767
1892	DB05812	0.7126	0.5594	0.3217	0.5061	0.4737	0.2	0.5536	0.3387	22	5318517	DB05767
1893	DB05830	0.7952	0.6299	0.4094	0.6525	0.5529	0.3276	0.66	0.4842	22	5318517	DB05767
1894	DB05864	0.6789	0.473	0.2568	0.4968	0.4048	0.1626	0.5139	0.3305	22	5318517	DB05767
1895	DB05903	0.6947	0.5535	0.3019	0.5277	0.4335	0.1	0.5323	0.3585	22	5318517	DB05767
1896	DB05983	0.6818	0.503	0.2635	0.5843	0.433	0.1916	0.5172	0.4128	22	5318517	DB05767
1897	DB05990	0.814	0.56	0.3733	0.4582	0.5044	0.3088	0.6863	0.2972	22	5318517	DB05767
1898	DB06117	0.8276	0.6184	0.3947	0.5842	0.5346	0.336	0.7059	0.4127	22	5318517	DB05767
1899	DB06194	0.764	0.5641	0.3205	0.5436	0.4706	0.254	0.6182	0.3733	22	5318517	DB05767
1900	DB06257	0.8095	0.6822	0.4186	0.6567	0.5333	0.314	0.68	0.4889	22	5318517	DB05767
1901	DB06272	0.8817	0.6667	0.4267	0.6095	0.5405	0.35	0.7885	0.4383	22	5318517	DB05767
1902	DB06307	0.75	0.6061	0.3485	0.4458	0.3813	0.304	0.6	0.2869	22	5318517	DB05767
1903	DB06410	0.814	0.6	0.3867	0.572	0.5337	0.3443	0.6863	0.4006	22	5318517	DB05767
1904	DB06412	0.8372	0.6119	0.3881	0.5944	0.5976	0.2835	0.72	0.4229	22	5318517	DB05767
1905	DB06444	0.7957	0.4966	0.2483	0.4194	0.5135	0.1176	0.6607	0.2653	22	5318517	DB05767
1906	DB06581	0.8352	0.4667	0.2889	0.6008	0.4494	0.2989	0.717	0.4294	22	5318517	DB05767
1907	DB06622	0.7901	0.6512	0.4341	0.4608	0.55	0.314	0.6531	0.2993	22	5318517	DB05767
1908	DB06680	0.7129	0.4938	0.3086	0.5265	0.4515	0.0972	0.5538	0.3573	22	5318517	DB05767
1909	DB06710	0.7857	0.6202	0.3566	0.6368	0.4967	0.1803	0.6471	0.4672	22	5318517	DB05767
1910	DB06730	0.747	0.5714	0.3308	0.6186	0.4128	0.0976	0.5962	0.4478	22	5318517	DB05767
1911	DB06740	0.7209	0.458	0.2443	0.4304	0.3696	0.1622	0.5636	0.2742	22	5318517	DB05767
1912	DB06743	0.7674	0.5342	0.2603	0.4841	0.4638	0.1538	0.6226	0.3193	22	5318517	DB05767
1913	DB06744	0.7229	0.5541	0.2703	0.4841	0.436	0.1379	0.566	0.3194	22	5318517	DB05767
1914	DB06745	0.675	0.52	0.2533	0.4838	0.3631	0.0674	0.5094	0.3191	22	5318517	DB05767
1915	DB06746	0.7229	0.5405	0.2703	0.4838	0.4235	0.0809	0.566	0.3191	22	5318517	DB05767
1916	DB06750	0.9109	0.4771	0.3028	0.5434	0.3985	0.2353	0.8364	0.373	22	5318517	DB05767
1917	DB06777	0.8235	0.5793	0.3862	0.4582	0.5289	0.3231	0.7	0.2972	22	5318517	DB05767
1918	DB06780	0.809	0.6154	0.3636	0.5806	0.4905	0.3465	0.6792	0.409	22	5318517	DB05767
1919	DB06781	0.8163	0.5333	0.303	0.5406	0.4308	0.1169	0.6897	0.3705	22	5318517	DB05767
1920	DB06786	0.8317	0.5658	0.3553	0.5289	0.4552	0.1032	0.7119	0.3595	22	5318517	DB05767
1921	DB06789	0.7727	0.5325	0.3117	0.5983	0.4297	0.1594	0.6296	0.4268	22	5318517	DB05767
1922	DB06870	0.7857	0.5865	0.3459	0.6038	0.5016	0.0976	0.6471	0.4325	22	5318517	DB05767
1923	DB07373	0.7089	0.5984	0.3622	0.5273	0.4429	0.1525	0.549	0.3581	22	5318517	DB05767
1924	DB07447	0.7595	0.6299	0.4252	0.4662	0.5527	0.3898	0.6122	0.304	22	5318517	DB05767
1925	DB07530	0.7416	0.5419	0.3226	0.5197	0.3958	0.0794	0.5893	0.3511	22	5318517	DB05767
1926	DB07678	0.7529	0.5147	0.4118	0.4324	0.5758	0.3167	0.6038	0.2758	22	5318517	DB05767
1927	DB07702	0.7381	0.4409	0.4094	0.4456	0.5563	0.2241	0.5849	0.2867	22	5318517	DB05767
1928	DB07706	0.7381	0.4724	0.4094	0.4343	0.5862	0.3276	0.5849	0.2774	22	5318517	DB05767
1929	DB07707	0.764	0.4812	0.3759	0.4357	0.5631	0.2185	0.6182	0.2785	22	5318517	DB05767
1930	DB07717	0.7556	0.5409	0.3522	0.4793	0.4908	0.3043	0.6071	0.3151	22	5318517	DB05767
1931	DB07768	0.7952	0.6614	0.4409	0.6463	0.5541	0.339	0.66	0.4774	22	5318517	DB05767
1932	DB07814	0.8539	0.6029	0.3824	0.6031	0.4775	0.2222	0.7451	0.4317	22	5318517	DB05767
1933	DB07815	0.8791	0.6269	0.4478	0.5982	0.5109	0.3571	0.7843	0.4267	22	5318517	DB05767
1934	DB07891	0.7727	0.4444	0.3611	0.4589	0.5266	0.2459	0.6296	0.2978	22	5318517	DB05767
1935	DB08059	0.8081	0.4706	0.2876	0.4432	0.4789	0.1486	0.678	0.2847	22	5318517	DB05767
1936	DB08220	0.7955	0.5419	0.3484	0.5447	0.4662	0.3	0.6604	0.3743	22	5318517	DB05767
1937	DB08308	0.8046	0.5417	0.3472	0.6465	0.4767	0.2623	0.6731	0.4776	22	5318517	DB05767
1938	DB08366	0.7358	0.4487	0.3462	0.4378	0.4073	0.1517	0.5821	0.2802	22	5318517	DB05767
1939	DB08390	0.7097	0.4539	0.2837	0.497	0.4079	0.1455	0.55	0.3307	22	5318517	DB05767
1940	DB08407	0.7477	0.4615	0.2949	0.4863	0.4026	0.1379	0.597	0.3213	22	5318517	DB05767
1941	DB08510	0.7765	0.5166	0.3179	0.4592	0.4721	0.3359	0.6346	0.298	22	5318517	DB05767
1942	DB08547	0.809	0.549	0.3529	0.6231	0.5026	0.209	0.6792	0.4525	22	5318517	DB05767
1943	DB08619	0.8182	0.5616	0.3836	0.6411	0.48	0.252	0.6923	0.4718	22	5318517	DB05767
1944	DB08633	0.7037	0.4681	0.2837	0.4983	0.4576	0.1709	0.5429	0.3318	22	5318517	DB05767
1945	DB08742	0.8182	0.6351	0.4054	0.539	0.4747	0.359	0.6923	0.3689	22	5318517	DB05767
1946	DB08804	0.7529	0.5096	0.3185	0.6455	0.4241	0.254	0.6038	0.4766	22	5318517	DB05767
1947	DB08858	0.6857	0.5802	0.358	0.471	0.4177	0.3022	0.5217	0.3081	22	5318517	DB05767
1948	DB08867	0.7	0.5096	0.293	0.5113	0.5026	0.0972	0.5385	0.3434	22	5318517	DB05767
1949	DB08905	0.8	0.6047	0.3721	0.5726	0.4897	0.1803	0.6667	0.4011	22	5318517	DB05767
1950	DB08906	0.78	0.4615	0.2722	0.4941	0.378	0.0976	0.6393	0.3281	22	5318517	DB05767
